"SimID","LookID","Delta1","Delta2","Delta3","StdError1","StdError2","StdError3","TestStat1","TestStat2","TestStat3","RawPvalues1","RawPvalues2","RawPvalues3","RejStatus1","RejStatus2","RejStatus3"
254,1,0.255751856082306,0.202865746978613,0.236308973343787,0.201557491590633,0.213440338096829,0.185544991045822,1.26887794675348,0.950456454424192,1.2735939246424,0.102242299479528,0.170940185071891,0.101403683232376,FALSE,FALSE,FALSE
255,1,0.508078688174252,0.634319219639276,0.703975543903988,0.211044602784086,0.207740571864886,0.188863348124893,2.40744696368309,3.05342001297579,3.72743335799839,0.00803224767987276,0.00113124514002771,9.67198435111172e-05,TRUE,TRUE,TRUE
256,1,0.525581582215752,0.60667614272575,0.793243517821048,0.211908247323897,0.187654724633435,0.200385209320754,2.48023184020965,3.23293828018897,3.95859315420488,0.00656484909905775,0.000612620153825238,3.76962678974024e-05,TRUE,TRUE,TRUE
257,1,0.229829763626137,0.603242462691726,0.469332415178135,0.185429401243635,0.203367225580437,0.185988176207694,1.23944618320891,2.96627178233854,2.52345296753719,0.107590153616954,0.00150716991420397,0.00581043022140626,FALSE,TRUE,TRUE
258,1,0.438974214215284,0.400229821205828,0.534037707037089,0.215042141820215,0.219433047887132,0.200945681044159,2.04134041123105,1.82392681986394,2.65762222040359,0.0206085014714302,0.0340815682014567,0.00393470252591643,FALSE,FALSE,TRUE
259,1,0.539521280037147,0.564407568573439,0.776147115790627,0.200435165616818,0.199795171618474,0.19124699446292,2.69174961577639,2.82493097306287,4.05834935064097,0.00355391428804408,0.00236454013294174,2.47103993349373e-05,TRUE,TRUE,TRUE
260,1,0.130439861282098,0.374706694696752,0.39073829124282,0.191335583290469,0.229192384463047,0.190267025404348,0.681733418525061,1.63490028507979,2.05363115554279,0.247703766024947,0.0510349763594845,0.0200057021713651,FALSE,FALSE,FALSE
261,1,0.705183024415342,0.73563964944783,0.795596459577907,0.19279392503293,0.191735353386208,0.199834598520133,3.6577035520953,3.83674495316494,3.98127484164236,0.000127242569883501,6.23379171341698e-05,3.42733169750309e-05,TRUE,TRUE,TRUE
262,1,0.196623295552846,0.389293381668218,0.764271915742489,0.22202116444456,0.214521690668952,0.215420915275813,0.885606090954197,1.81470405372188,3.54780739262925,0.18791491411134,0.0347847008836161,0.000194226087024463,FALSE,FALSE,TRUE
263,1,0.227897858417242,0.522278298057529,0.395197711736355,0.205641661008065,0.211054045798838,0.223688380024097,1.10822805700011,2.4746187455479,1.7667333086045,0.133881668323331,0.00666892366786964,0.0386364511565351,FALSE,TRUE,FALSE
264,1,0.593349287132709,0.598739041612125,0.812685118150804,0.227541550653835,0.224869919338969,0.22793614643046,2.60765247238464,2.66260175381476,3.56540693908215,0.00455827295240241,0.00387695610768268,0.000181646027881843,TRUE,TRUE,TRUE
265,1,0.203447365302893,0.584335097391037,0.547027711002912,0.205552840196103,0.187755689529195,0.204739248214892,0.989757013859788,3.11220980230362,2.67182631455576,0.161146450121424,0.000928462400330621,0.00377198421311153,FALSE,TRUE,TRUE
266,1,0.556659114249775,0.78859695318643,0.841942580553167,0.196478811848545,0.208373165204821,0.205649178781451,2.83317630543731,3.78454179745879,4.09407217447692,0.00230439794213533,7.69960134284764e-05,2.1193113676099e-05,TRUE,TRUE,TRUE
267,1,0.256911602382465,0.471396349552153,0.398925394342317,0.197379541825529,0.215945162244952,0.213941878058756,1.30161211241213,2.18294470990481,1.86464378999589,0.0965245085597778,0.0145199409744596,0.0311156752627931,FALSE,FALSE,FALSE
268,1,0.0839475643008414,0.227144951035729,0.386171003255739,0.184637416423302,0.200432971155302,0.200033220458167,0.454661714440275,1.13327138607215,1.93053435010061,0.324676314221312,0.128550152051729,0.0267703316585823,FALSE,FALSE,FALSE
