"","SimID","LookID","Delta1","Delta2","Delta3","StdError1","StdError2","StdError3","TestStat1","TestStat2","TestStat3","RawPvalues1","RawPvalues2","RawPvalues3","RejStatus1","RejStatus2","RejStatus3"
"750",750,1,0.0168028755412581,0.020221064334109,0.0235328205348636,0.00684996581000157,0.0056381617734527,0.0168008640853651,2.45298677501783,3.58646401905669,1.40069108441646,0.0073721604084962,0.000195802946686974,0.0811734366600111,TRUE,TRUE,FALSE
"751",751,1,0.0199769058649802,0.0154450721485873,0.0202228324755302,0.00708123310528006,0.00587591609974042,0.0178627274448063,2.82110552893458,2.62853857788569,1.13212456149355,0.00255582748640737,0.004510643773314,0.129253865753841,TRUE,TRUE,FALSE
"752",752,1,0.00468017544844285,0.00687669739056566,0.0136239811848243,0.00723908434398799,0.00563290361842925,0.0186826641322547,0.646514838900822,1.22080863731932,0.729231178614572,0.259223479473041,0.111563393394297,0.233218439919069,FALSE,FALSE,FALSE
"753",753,1,0.0190928388830283,0.00943832640189585,0.00901409424486689,0.00754021526450172,0.00608422011150435,0.0187239506005571,2.53213445681249,1.55127957715556,0.481420531231197,0.00592616812168145,0.0609498041664696,0.315286077713957,TRUE,FALSE,FALSE
"754",754,1,0.0085751154219846,0.0146924947668453,0.0365739542594951,0.00680623102020621,0.00548776868812891,0.0171025482069132,1.25989191323758,2.67731670225605,2.13850905824146,0.10435718139013,0.00391637057806649,0.0166511467772126,FALSE,TRUE,FALSE
"755",755,1,0.0147361834558021,0.0149591990859112,0.0233215815852135,0.00640329020958244,0.00571012629000382,0.0177971532251948,2.30134555415739,2.61976676629708,1.31041078818145,0.0110369031276448,0.00462634249852745,0.0955346929171288,TRUE,TRUE,FALSE
"756",756,1,0.00606084066051948,0.0148017427803442,-0.00630591685795799,0.00688158044494572,0.00542640244474209,0.0178199479940075,0.880733824011453,2.72772669021007,-0.353868420944805,0.189585827087845,0.00338173593021907,0.638156134776188,FALSE,TRUE,FALSE
"757",757,1,0.0159410179038349,0.0205876149301649,-0.0286291310332948,0.00672381543929588,0.00578192833904486,0.0169666315677133,2.3708291888369,3.5606831705503,-1.68737860069848,0.00919212710679962,0.000216069185226098,0.953709775355186,TRUE,TRUE,FALSE
"758",758,1,0.000583343094357133,0.0162704926250912,0.00150862018096963,0.00667129975499991,0.00553791019450418,0.0175357194829378,0.0874406960832389,2.93802030976198,0.0860312679178925,0.465190273432535,0.0017814320534435,0.465749667524075,FALSE,TRUE,FALSE
"759",759,1,0.0204995592693351,0.0184199529934732,0.0226851355785072,0.00709023095110984,0.00515499359424292,0.0171902253420188,2.89123999072644,3.57322519547737,1.31965318238482,0.0020597415179503,0.00020554514333837,0.0939818751133096,TRUE,TRUE,FALSE
"760",760,1,0.00670110091857163,0.00803832483648568,0.0138928287596832,0.00661785988105521,0.00556384880940428,0.0176041003584618,1.01257824115538,1.44474178070743,0.7891814109663,0.156047129123682,0.0747905358072043,0.215318824042212,FALSE,FALSE,FALSE
"761",761,1,0.00307199119838831,0.011416518996885,0.0177862266492826,0.00745234638796215,0.0053771783891177,0.0159886957970377,0.4122179832315,2.12314306328197,1.11242510803026,0.340241578317298,0.0172829447537504,0.133438355388177,FALSE,FALSE,FALSE
"762",762,1,0.00714868653454191,0.0184372306960804,0.00537918620848716,0.00687464294091099,0.00572330906315648,0.0173107259754889,1.03986295666355,3.2214284590656,0.310742958793515,0.14962467791248,0.000708590000553233,0.378109248085747,FALSE,TRUE,FALSE
"763",763,1,0.00950774658157545,0.0194474263547892,0.00659209433967607,0.00694009034724823,0.0054372781992316,0.0164322469491152,1.36997446803345,3.57668407651783,0.401168164042899,0.0858630779182956,0.000203162400792767,0.344293371975232,FALSE,TRUE,FALSE
"764",764,1,0.00139359971736368,0.0150917243398742,0.0318232451398675,0.0069511020094702,0.00547763419253282,0.0174925815665008,0.200486155355659,2.7551537414542,1.81924234675633,0.42061926537077,0.00311499213812383,0.0349406384583673,FALSE,TRUE,FALSE
"765",765,1,0.0109981671959534,0.0135977562710189,0.000194269726839405,0.00683457647633974,0.00545911869327577,0.0160803095593686,1.60919513213838,2.49083360062639,0.012081218096092,0.0543162458506936,0.00665286072165661,0.495184450515629,FALSE,TRUE,FALSE
"766",766,1,0.0102040254765058,0.0289799084180552,0.0422402469707775,0.00665504350045199,0.0054417786221685,0.0174499977983226,1.53327705157941,5.32544787838264,2.42064483096026,0.0631342695687318,9.93484169375947e-08,0.00804631319630755,FALSE,TRUE,TRUE
"767",767,1,0.00475081584777709,0.0198639543437606,0.0457346824200076,0.00704328782250898,0.00580811020243992,0.0171474278744254,0.674516783567243,3.42003743927172,2.66714534418417,0.250253755754828,0.000356745620157195,0.00404363927428097,FALSE,TRUE,TRUE
"768",768,1,0.01103204798931,0.014012610151394,0.0196128108784702,0.0071513017905208,0.00577285534523247,0.0179058645087778,1.54266290424678,2.42732743389566,1.09532890014082,0.0619904839567783,0.00790149449971311,0.137137591269791,FALSE,TRUE,FALSE
"769",769,1,0.0254750522465567,0.02007363639442,0.00999005528814193,0.00714081872803793,0.00589484554310931,0.0175993622021948,3.56752540805029,3.40528623652995,0.567637348067994,0.000209983028375715,0.00037613204347875,0.285354317197871,TRUE,TRUE,FALSE
"770",770,1,0.0204560739622627,0.014771355720157,0.0111230476410197,0.00746601537092379,0.00581621268461172,0.0183025115756212,2.73989175563827,2.53968630810879,0.607733402875455,0.00325828290608365,0.00580245498783305,0.271919955520767,TRUE,TRUE,FALSE
"771",771,1,0.011176610069919,0.0064810757319681,0.0330989306296419,0.00676054410299731,0.00549742699637386,0.0178241231365608,1.65321162019545,1.17892893097863,1.85697385369547,0.0496704254855477,0.119685035684911,0.0321591474726427,FALSE,FALSE,FALSE
"772",772,1,0.023576311919276,0.00644282344679666,0.0309846922062326,0.00644833754252299,0.00571986094038175,0.0174781804161425,3.65618452256945,1.12639511938321,1.77276418188336,0.000151262572048338,0.13045228005443,0.0386446520743866,TRUE,FALSE,FALSE
"773",773,1,0.0118847218018443,0.0203380727585176,0.015448924082156,0.00659649463266951,0.00608762211109101,0.0172186997258704,1.80167232199122,3.34088949467869,0.897217811339412,0.0363038005983813,0.000471484113850451,0.185163484831391,FALSE,TRUE,FALSE
"774",774,1,0.0162785434682272,0.00785478380116726,0.00693926522774384,0.00650306783754323,0.00563024859332212,0.0182149096431064,2.50320985031843,1.39510426066863,0.380966217439902,0.00642112310732279,0.082011633184042,0.351754592128182,TRUE,FALSE,FALSE
"775",775,1,0.016267120574083,0.015381906666325,-0.00316551272670955,0.0068573910153516,0.00547945690378633,0.0188122362538724,2.37220256766252,2.80719548240192,-0.168268816316718,0.00915867662220426,0.00266349979899261,0.566757024802526,TRUE,TRUE,FALSE
"776",776,1,0.000929280482785339,0.0122028025108834,0.0133243108821851,0.00691240799657071,0.0053972783269052,0.0168120256652786,0.134436578866057,2.2609177759192,0.792546427626711,0.446574828588193,0.0122463865953568,0.214339512936045,FALSE,FALSE,FALSE
"777",777,1,0.00262832180361245,0.00466236067783899,0.0139137638543309,0.00694716142454223,0.0054904719760288,0.0176472164203683,0.378330319823487,0.84917302158989,0.788439577262261,0.35272729609359,0.198233334335027,0.215546329209524,FALSE,FALSE,FALSE
"778",778,1,0.0128161766291921,0.0213715143964662,0.0441525013806792,0.00646003741169468,0.00542813548680453,0.0168660791121006,1.98391678134725,3.9371740901492,2.61782842871891,0.0240943101389341,5.13503417151062e-05,0.00465054921123975,TRUE,TRUE,TRUE
"779",779,1,0.01879369971101,0.0142618814553111,0.0115594978109885,0.00675364216763772,0.0055002156635878,0.0178004279180152,2.78275029154878,2.59296768119962,0.649394377721084,0.00286765909846842,0.00499233356904683,0.258291851097093,TRUE,TRUE,FALSE
"780",780,1,0.011082397458811,0.00466750380657201,0.000616150849666113,0.00656303139117495,0.00543877711182481,0.0168161731736171,1.68860954614861,0.858189940607066,0.0366403725333177,0.0461737104940867,0.195739811097275,0.485398183497362,FALSE,FALSE,FALSE
"781",781,1,0.0167173614653626,0.01715948016021,0.0235400551924329,0.00702506633416684,0.00582486030823586,0.0166490708954911,2.37967311198994,2.9459041508597,1.41389602700341,0.00897965624446495,0.00173705159250526,0.0792198852559707,TRUE,TRUE,FALSE
"782",782,1,0.00425572634471219,0.00752855645905839,0.00131299271836874,0.0067101677815801,0.00566805524302638,0.0167947722529309,0.634220556510446,1.32824331031725,0.078178655750429,0.263212537805822,0.0925587523371771,0.468869470381245,FALSE,FALSE,FALSE
"783",783,1,0.0134252973461139,0.0163247715974804,0.0162471399004108,0.00709774173381079,0.00541405777105324,0.0182791137960905,1.89148856771741,3.01525626208909,0.888836301456018,0.0297692915017247,0.00139468711108548,0.187417709295999,FALSE,TRUE,FALSE
"784",784,1,0.0075249358540444,0.0182842583063424,0.038381544307147,0.00719671236195358,0.0055251475629962,0.0159598931110546,1.04560742122,3.30927963423064,2.40487477203479,0.148296279786807,0.0005256974160045,0.00839489915442959,FALSE,TRUE,TRUE
"785",785,1,0.00181406435779028,0.0119154391708934,0.00293780501687083,0.00689653621798567,0.00531646359951621,0.0179284721467284,0.263039923296471,2.24123403609454,0.163862541817704,0.39635394347401,0.0128760296859771,0.4349757821805,FALSE,FALSE,FALSE
"786",786,1,0.0130225289511848,0.0156046447495233,0.0178761263644504,0.00721248616424657,0.00573475047681767,0.0163678907849874,1.80555340483556,2.72106778012469,1.09214599481849,0.036000299464969,0.00344488037663315,0.137830029226393,FALSE,TRUE,FALSE
"787",787,1,0.00849940106085291,0.0148425579357337,0.0520454134946158,0.00727365535831378,0.00580698676809236,0.0171322648636969,1.16851852915166,2.55598273743089,3.03785949544241,0.121772151714904,0.00554330658053537,0.00129678725538718,FALSE,TRUE,TRUE
"788",788,1,0.0134088732254087,0.0102575327125082,0.0138370176977723,0.00731674188909648,0.00592182466000977,0.0168711922681288,1.83262898003697,1.73215745170193,0.820156481999894,0.0339310885671842,0.0421401304991842,0.206391215288657,FALSE,FALSE,FALSE
"789",789,1,0.0177436980537637,0.00791449111296725,-0.000189101302623532,0.00623711084531451,0.00551988146028182,0.0167359386557946,2.84485854008724,1.43381541250764,-0.0112991154253579,0.00237543440034638,0.0763366814297791,0.504503714450452,TRUE,FALSE,FALSE
"790",790,1,0.0155662153412531,0.016731655144975,0.0230765934691719,0.00646565707676404,0.00491782271572986,0.0163857467021522,2.40752256985514,3.40224853804878,1.4083333453544,0.00833442699105102,0.000380502886048739,0.0800374035710387,TRUE,TRUE,FALSE
"791",791,1,0.0123367230276269,0.0155547412634647,0.0425447993479557,0.00739389446542915,0.00559472164635405,0.0165748205056005,1.66850136762276,2.78025293244059,2.5668331873386,0.0481350321360735,0.00288923341368696,0.00537906470125815,FALSE,TRUE,TRUE
"792",792,1,0.00342834739270112,0.0127752201262576,0.00906178086861149,0.00691287518981076,0.00549420804288958,0.0168100222360577,0.495936538497662,2.32521594132039,0.5390701297928,0.310154230606913,0.0103776145576969,0.295121840294966,FALSE,FALSE,FALSE
"793",793,1,0.0149765741218956,0.0130536961124563,0.0255657714347017,0.00693621089614411,0.00577801528062311,0.0179644703713983,2.15918667210958,2.25920069063033,1.42312970581118,0.0158194549504618,0.0122978627355337,0.0778722992646725,FALSE,FALSE,FALSE
"794",794,1,0.0176237020146525,0.0230611344283746,0.0207064582032839,0.00693930034185618,0.00543216702932723,0.0176299583468666,2.53969437067748,4.24529185201265,1.17450409104138,0.00580146141997617,1.47265039999178e-05,0.120565431797128,TRUE,TRUE,FALSE
"795",795,1,0.0135731946446613,0.019315607718821,0.0379673134265535,0.00716894550978362,0.00568468669806044,0.0177448202435461,1.89333209830339,3.39783153316282,2.13962795370455,0.029646093601527,0.000387133378601634,0.01659985342673,FALSE,TRUE,FALSE
"796",796,1,0.011902851049749,0.0139087788640164,-0.00253293224866058,0.00701595297695158,0.00519051380515008,0.0181240867679524,1.69654088173788,2.67965357306553,-0.139755027720315,0.0454319895461142,0.00389048603973663,0.555525704003758,FALSE,TRUE,FALSE
"797",797,1,0.0101124656355586,0.00798697890585006,-0.00575397144213872,0.00706072960783911,0.00555894604920823,0.0181597948843507,1.43221256119641,1.43677935262345,-0.316852226513706,0.0765690737173802,0.0759148702278098,0.624211205396202,FALSE,FALSE,FALSE
"798",798,1,0.00134652998135464,0.00907459954958342,0.00721171918568871,0.00685468338282875,0.00557228056899485,0.0173981323290031,0.196439413194161,1.62852523975122,0.414511112417889,0.422200983540125,0.0522351226697793,0.339402088753236,FALSE,FALSE,FALSE
"799",799,1,0.00347343592215911,0.0124266255134233,-0.00472238748868101,0.00681722294433015,0.00560750524118506,0.0185450316958104,0.509508923284949,2.21607024495569,-0.254644347129795,0.305386953702084,0.0137222704082216,0.600413280530485,FALSE,FALSE,FALSE
"800",800,1,0.0173219331325645,0.0112624553433034,0.0114598950529651,0.0070083289668164,0.00552061193417297,0.0177757766950692,2.47162101188198,2.04007372327478,0.644691663804707,0.00701025083780316,0.0211137073214585,0.259813167045034,TRUE,FALSE,FALSE
"801",801,1,0.00850285178456345,0.02329391380122,0.0244845646347486,0.00644694089730954,0.00551506291268332,0.0164943919379781,1.31889712035547,4.22368958795549,1.48441753577913,0.0941114746763575,1.59987567109887e-05,0.06937757277483,FALSE,TRUE,FALSE
"802",802,1,0.00812789385045671,0.0135676646852283,0.0119259777137071,0.00734676558876528,0.00581359685895526,0.0181667749008048,1.10632274192686,2.33378148062135,0.656471926295448,0.134742584581692,0.0101359517656726,0.256014412345726,FALSE,FALSE,FALSE
"803",803,1,0.00557614836621749,0.00994564355182689,0.0265678156195734,0.0066406179929358,0.00533202997842571,0.0173642500121604,0.839703228246124,1.86526399740223,1.53002954927323,0.200876247526009,0.0315635160513679,0.0635368917326108,FALSE,FALSE,FALSE
"804",804,1,0.0039709204993006,0.00815373083056664,0.0218429573564381,0.0070929543723765,0.00592208973226068,0.0171003449482376,0.559840130195302,1.37683338132299,1.27734016024568,0.288004527115942,0.084802102229991,0.101238227154586,FALSE,FALSE,FALSE
"805",805,1,0.00406524731540519,0.017003453037645,0.0416548185483242,0.00679898451782893,0.00540755460611101,0.0172862888722511,0.597919778276435,3.14438859635918,2.40970279139503,0.275174554076675,0.000917594210789296,0.00828679016576472,FALSE,TRUE,TRUE
"806",806,1,0.0178784864118532,0.0270298801999815,0.00425179801242078,0.00704939463056849,0.00587031338229769,0.0169407510464631,2.53617329555168,4.60450378705366,0.25098049081528,0.00585884811523685,3.06514325809637e-06,0.40100225594961,TRUE,TRUE,FALSE
"807",807,1,0.0120466558280835,0.0112586625531337,0.00795033791545681,0.00706457806407185,0.0056583157013695,0.0173788036970145,1.7052194368619,1.9897551051117,0.457473256161044,0.0446066940508464,0.0237658097471234,0.323832132906544,FALSE,FALSE,FALSE
"808",808,1,0.0145533920551926,0.022134875670326,0.00095969399491318,0.00697672238073985,0.00580693756483466,0.0182210792288693,2.08599271419616,3.81179846058087,0.0526694375705612,0.0189205792223506,8.38170654273718e-05,0.479015408940001,FALSE,TRUE,FALSE
"809",809,1,0.0177762015774889,0.0196655881599448,0.0279721258362067,0.00651796711828865,0.00547287086756417,0.0183894387810573,2.7272616223563,3.59328561477596,1.52109730858238,0.00338244348415573,0.000191451059512016,0.0646532658697822,TRUE,TRUE,FALSE
"810",810,1,0.0125647478147972,0.0105843383369729,0.0288636815550687,0.00681876695106185,0.00584320267782898,0.0170897767379523,1.8426715423733,1.81139332666542,1.68894433190396,0.0331850835695884,0.0355467456507028,0.0461543326487994,FALSE,FALSE,FALSE
"811",811,1,-0.00652435985835944,0.0177886147775007,-0.00323829612343439,0.00724389219219154,0.00589674467713871,0.0170795310480482,-0.900670480075931,3.01668390806643,-0.18960099749369,0.815745839223837,0.0013879536204483,0.57512455875927,FALSE,TRUE,FALSE
"812",812,1,0.0137722512918524,0.0136142581761601,0.0167345298849973,0.00758214924153525,0.00537701248141025,0.0171295485679699,1.81640467011749,2.53193724642227,0.976939340730135,0.035161581287706,0.00592943005026791,0.164697121338641,FALSE,TRUE,FALSE
"813",813,1,0.0151389276338586,0.0110991081972548,0.0318355621057036,0.00726108629886537,0.0055014908831942,0.0171776457519825,2.08493977495134,2.01747279653958,1.8533134613065,0.0189776990377157,0.0222851819393385,0.0324128674659272,FALSE,FALSE,FALSE
"814",814,1,0.00683242555553569,0.0252159550972904,0.0162762607094521,0.00699857892282859,0.00545725938726923,0.0186601738432992,0.976258984984662,4.62062608863975,0.872245931154434,0.164869366398818,2.88118264490933e-06,0.191890598307135,FALSE,TRUE,FALSE
"815",815,1,0.0101281129677081,0.00886465489250716,-0.0037944695838882,0.00716760450187872,0.00511580240361805,0.017525097594366,1.41304015379942,1.73279853151439,-0.216516316868218,0.0793437657168368,0.0420847533401718,0.58563327445276,FALSE,FALSE,FALSE
"816",816,1,0.0152008127131796,0.0160975677193945,0.0295012803410016,0.00660491713638605,0.00536195823072307,0.0175947964156063,2.30143882191033,3.0021807382158,1.67670484182667,0.0110294854843236,0.00145777719540841,0.0473297618610445,TRUE,TRUE,FALSE
"817",817,1,0.0123714865345221,0.0143201446359521,0.0167775134938651,0.00726758308509289,0.00563307407327841,0.0185502302703527,1.70228346751181,2.54215450563353,0.904436939560755,0.0448869207974401,0.00576252369470653,0.183249637941193,FALSE,TRUE,FALSE
"818",818,1,0.00918979081328982,0.0149672957945837,0.0161993505458795,0.00684693458874548,0.00590766112790246,0.0174734140937834,1.34217593204342,2.53354000348661,0.927085597521714,0.0902803064901787,0.00590296617298713,0.177318695743974,FALSE,TRUE,FALSE
"819",819,1,-0.00397183680522939,0.0297238506203316,0.0324440523249447,0.00681785688647827,0.00589157213732445,0.0173209626404797,-0.582563827807337,5.04514753066065,1.87310907588484,0.719686256348935,3.95309376344244e-07,0.0310177130092492,FALSE,TRUE,FALSE
"820",820,1,0.0072446336254181,0.00787899071028856,0.0123751283547167,0.00668675488632706,0.0054148713308225,0.016990095681018,1.08343041558646,1.45506517679189,0.728373082003459,0.139748093616943,0.0733518853434654,0.233479564008117,FALSE,FALSE,FALSE
"821",821,1,0.0181702693526029,0.0148389984803252,0.0226994740454395,0.0074131308882256,0.0054964008059704,0.0177591269521322,2.45109247719651,2.69976644792835,1.2781863718089,0.0074132583106481,0.00366898666583237,0.101095957364617,TRUE,TRUE,FALSE
"822",822,1,0.0272337062530919,0.0227975732192807,0.0326685652242069,0.00726797813442307,0.00565800018596708,0.0177402836980899,3.74708147842464,4.02926342700077,1.84149057479416,0.000107464401492452,3.55975558965493e-05,0.0332767655082076,TRUE,TRUE,FALSE
"823",823,1,0.00745533362156051,0.0105710558005038,0.00706077167671795,0.00690752522058107,0.00514129785130441,0.0170344160841902,1.07930602979881,2.05610647471471,0.414500364545581,0.140666492256381,0.0203259373521687,0.339404472414373,FALSE,FALSE,FALSE
"824",824,1,0.0156112464145804,0.016238088370845,-0.00162987496799607,0.00683673585604593,0.00513580001621192,0.0180694053010684,2.28343565457117,3.16174467845068,-0.0902008085401516,0.0115542165993103,0.000864917814758503,0.535905364368318,TRUE,TRUE,FALSE
"825",825,1,0.0133840234114746,0.0200084697485522,0.0309970332600646,0.00701674903129372,0.00526697642289454,0.0185708045132213,1.90743937851899,3.79885310698928,1.66912710959812,0.0287124620034108,8.81025617569531e-05,0.0480729468656889,FALSE,TRUE,FALSE
"826",826,1,0.010141884887564,0.00767347012271253,-0.00435388206958154,0.00661000790206723,0.00540306947913617,0.0184848347992154,1.53432265707159,1.42020570942933,-0.235538056838157,0.0630092153194548,0.0782983369722242,0.593022435470821,FALSE,FALSE,FALSE
"827",827,1,0.0154804187811614,0.0120493089258363,-0.00204594086481847,0.00686340615963608,0.00566211733415326,0.0171962677316245,2.25550090160805,2.12805708796535,-0.118975867132838,0.0124236084804975,0.0170834406132558,0.547312410694398,FALSE,FALSE,FALSE
"828",828,1,-0.00634803315485913,0.0152175852501936,0.00683999689080908,0.0064499978890118,0.00516105191054478,0.0169724601551365,-0.984191508910976,2.94854334231784,0.403005623715607,0.837083322024506,0.00172314444934352,0.343617506590081,FALSE,TRUE,FALSE
"829",829,1,-0.00683947768062348,0.00505452142982591,0.00253434957177184,0.00765247476995311,0.00511223022332677,0.0177381522847726,-0.893760239168405,0.988711620764352,0.142875623745066,0.81391429044976,0.16180452530733,0.443242645781042,FALSE,FALSE,FALSE
"830",830,1,0.0121692001610368,0.0238226773273034,0.0411509435804171,0.00695837567003638,0.00561621287098297,0.0170509145891418,1.74885644841494,4.24176894191224,2.41341561857465,0.0406744489966102,1.4830563591417e-05,0.00821077078802779,FALSE,TRUE,TRUE
"831",831,1,0.0194354309287123,0.0210866963203592,0.0149080788713061,0.00719916113421351,0.00516672900440782,0.0170247609539197,2.6996799441461,4.08124682025509,0.875670378671236,0.00368147344542724,2.8860325471225e-05,0.190962053560648,TRUE,TRUE,FALSE
"832",832,1,0.0105415096565048,0.01708578752972,0.0375391599715824,0.00697566942900365,0.00524266773298081,0.0164899420054709,1.511182512846,3.25898729424257,2.27648829566095,0.0659230222637921,0.000624192162040904,0.0117629372079594,FALSE,TRUE,TRUE
"833",833,1,0.00636594918068556,0.0228477479125552,0.0292147716394865,0.00689944126750577,0.00555165901523285,0.017382690043218,0.922676044894709,4.11548112913,1.68068184883069,0.178461241368518,2.50295984917104e-05,0.0469398102625764,FALSE,TRUE,FALSE
"834",834,1,0.0121809352029176,0.0106458611407456,0.0473502541612973,0.0077315488383788,0.00588063975634596,0.0160934195432635,1.57548448021856,1.81032363515507,2.94221212800715,0.058102823714048,0.0356280716751667,0.00175773572991478,FALSE,FALSE,TRUE
"835",835,1,0.0170257142058862,0.0239327620827642,0.000348627065129618,0.00677264041981855,0.00588533243208975,0.0173224458782119,2.51389608048058,4.06650981213413,0.0201257413404951,0.00623379687272729,3.05927840833498e-05,0.491978312594404,TRUE,TRUE,FALSE
"836",836,1,0.0202624451885769,0.010014022606223,0.0118000944989114,0.00683454563584522,0.0056368532928338,0.0180485124914918,2.96470991170302,1.77652709517099,0.653798727428315,0.00163804644230026,0.0383365693109163,0.256874535650469,TRUE,FALSE,FALSE
"837",837,1,0.012847531782219,0.00913581672011964,0.00837117883992586,0.00725676322385284,0.00565190707013824,0.0165078253664418,1.77042179631677,1.6164131162716,0.507103670780486,0.0388686291750527,0.0535351309061241,0.306228561324532,FALSE,FALSE,FALSE
"838",838,1,0.0102121707696859,0.0144400709633889,0.0305117217994845,0.00711067461748739,0.00566659370370402,0.0171851412342672,1.43617466963978,2.5482806282635,1.77547111097604,0.0760007801367641,0.00566447050810004,0.038422056613522,FALSE,TRUE,FALSE
"839",839,1,0.00224064176210118,0.0113228630567022,0.0186207802791138,0.00682782010432107,0.0049977221669832,0.0164562468160051,0.328163561410056,2.26560474519876,1.13153263239851,0.3715111923986,0.0120965252739916,0.129373430731416,FALSE,FALSE,FALSE
"840",840,1,0.0129607337558503,0.0158435255991244,-0.0119878778646561,0.00686479787597019,0.00506826386384947,0.0171775412811044,1.88799932496462,3.12602619451838,-0.697880893922985,0.0300053064738661,0.000973332134093008,0.75709837522651,FALSE,TRUE,FALSE
"841",841,1,0.0085237313590517,0.0219236873236978,0.00644034070874182,0.00705945794487323,0.00505553995580888,0.0172894000282155,1.20742009168592,4.33656691774481,0.372502267182869,0.114117158033277,9.92354911943938e-06,0.354891853244188,FALSE,TRUE,FALSE
"842",842,1,0.00772603900032507,0.0195818707677883,0.0093176188364184,0.00667509731402143,0.00516860290083491,0.0170994270366838,1.15744215205613,3.78861969926635,0.544908248471082,0.124009317850263,9.16929933608701e-05,0.293116989799622,FALSE,TRUE,FALSE
"843",843,1,0.0141871875836473,0.01704731451667,0.0403923682801733,0.00688122856882779,0.00564415362482611,0.0180611391110364,2.0617230545016,3.0203491346668,2.23642418298474,0.0200640578652769,0.0013717643106046,0.0130344182795599,FALSE,TRUE,FALSE
"844",844,1,0.012520167199565,0.0183576836074265,0.0322317534961696,0.00695108072475973,0.00553084919767698,0.0165834518331414,1.80118282254559,3.31914376098646,1.94360943791905,0.0363424445732743,0.000507728645065764,0.0264418871724993,FALSE,TRUE,FALSE
"845",845,1,0.0227692379291725,0.0129965870362875,-0.00457686441036356,0.00706034958455927,0.00551691898336973,0.0168951723529226,3.22494483544667,2.35576905795872,-0.27089776385571,0.000700976813069021,0.00956714379432522,0.606670443871295,TRUE,TRUE,FALSE
"846",846,1,0.0135477606573507,0.0195685692016231,0.00387778171354585,0.00693919550935836,0.00553621546299976,0.0172450398746272,1.95235321429982,3.53464732946287,0.22486359798166,0.0259162217994957,0.000236706712250845,0.411120009557094,FALSE,TRUE,FALSE
"847",847,1,0.00817263218129514,0.00584172952263715,0.00662969149320208,0.00715387146048111,0.00518499407623321,0.0169836749879269,1.14240690882437,1.12666079010857,0.390356710070989,0.127102520533297,0.130396178130859,0.348280179875306,FALSE,FALSE,FALSE
"848",848,1,0.00903268422543255,0.019962640153963,0.0541003769556455,0.00696306419208121,0.00564339568126868,0.0173210602087326,1.29722834319193,3.53734547095858,3.1233871543481,0.0977780100477836,0.000234285309702154,0.000982123886069219,FALSE,TRUE,TRUE
"849",849,1,0.0178792101615958,0.0140336113060437,0.0195932796655837,0.00668016895046253,0.0056404266841357,0.0160308212412852,2.67646077429791,2.48804072669089,1.22222557226974,0.00392684943271004,0.00669562793327871,0.111294091816248,TRUE,TRUE,FALSE
"850",850,1,0.012102104786054,0.0133013013235721,0.0501017307759116,0.00703212350153979,0.00561166419861002,0.0182642861703531,1.72097443729538,2.37029530862997,2.74315296577195,0.0431466947500614,0.0092106217504454,0.00322690008434623,FALSE,TRUE,TRUE
"851",851,1,0.021010757193183,0.0070609143321886,0.0292220615107753,0.00662580774759823,0.00519292498906269,0.0182030965238058,3.17104842059432,1.35971814479513,1.60533464581474,0.000839398990150952,0.0874735080277971,0.0547432458248276,TRUE,FALSE,FALSE
"852",852,1,0.022829196298256,0.0183663125624347,-0.000766748254962274,0.0067002918794807,0.00575364010826629,0.016890762407362,3.40719429972435,3.19212050403495,-0.045394532021129,0.000373452542177133,0.000781619534219624,0.518088378345969,TRUE,TRUE,FALSE
"853",853,1,0.015238826838586,0.0149663704009175,0.024689825144739,0.00666616436376946,0.00558814249341462,0.0172121269704897,2.28599626516995,2.67823707404646,1.43444358661018,0.0114841223433005,0.00390799481549431,0.0762471338859865,TRUE,TRUE,FALSE
"854",854,1,0.0125584996828633,0.0173993434724173,0.0356265012078291,0.00686559911799268,0.00571805463406149,0.0165469563930322,1.82919210210676,3.04287814404087,2.15305463806209,0.0341850029270817,0.00127636269178677,0.0160610707195958,FALSE,TRUE,FALSE
"855",855,1,0.0204704714099492,0.0201656481720195,0.0271295463627917,0.0070113110252963,0.0053272129638764,0.017230856012796,2.91963533440369,3.78540304447409,1.57447467163818,0.00188631958984831,9.28315549305614e-05,0.0582474921876878,TRUE,TRUE,FALSE
"856",856,1,0.0114747523449645,0.0141002888825088,0.0670762608876376,0.00690596959698739,0.00549579745059082,0.0175124206829036,1.66157006395889,2.56564930008345,3.83021068886955,0.0488306442205153,0.00539368575432397,7.80601104695133e-05,FALSE,TRUE,TRUE
"857",857,1,0.0218770323253016,0.0229673221764984,0.0705479406696147,0.00663935496722709,0.00548472513987877,0.0161916985416974,3.29505387696397,4.18750650046359,4.35704385725422,0.000551621056540053,1.86058947329037e-05,9.12856306045651e-06,TRUE,TRUE,TRUE
"858",858,1,-0.00108650553853425,0.0141104889955073,0.00667282688068571,0.00692923779678207,0.00572916980238662,0.0172452606015979,-0.156800151820279,2.46292036755994,0.386936853831448,0.562245555811803,0.0071760819972555,0.349539563934107,FALSE,TRUE,FALSE
"859",859,1,0.00980086645786438,0.0189017004373925,0.0456685867189968,0.00737261020699782,0.00615082728955919,0.0175264054719427,1.32936181117533,3.07303384529712,2.60570182471846,0.0923778723153582,0.00115776960967806,0.0048169184241611,FALSE,TRUE,TRUE
