Sim_Index,Return_Code,Mean_0_Endpoint1,Mean_1_Endpoint1,Delta_1_Endpoint1,StdError_1_Endpoint1,Test_Stat_1_Endpoint1,pval_1_Endpoint1,Prop_0_Endpoint2,Prop_1_Endpoint2,Delta_1_Endpoint2,StdError_1_Endpoint2,Test_Stat_1_Endpoint2,pval_1_Endpoint2,Mean_0_Endpoint3,Mean_1_Endpoint3,Delta_1_Endpoint3,StdError_1_Endpoint3,Test_Stat_1_Endpoint3,pval_1_Endpoint3,Adjpval_1,Adjpval_2,Adjpval_3,Adjpval,SampleSize_0,SampleSize_1,Tot_SampleSize,RejFlag_1_Endpoint1,RejFlag_1_Endpoint2,RejFlag_1_Endpoint3,IsNonNull_1_Endpoint1,IsNonNull_1_Endpoint2,IsNonNull_1_Endpoint3,FWERFlag,DisjnPowFlag,ConPowFlag
200,0,-0.000785910976217469,-0.00158899078480679,-0.00080307980858932,0.0135160254835407,-0.059416861085922,0.523629461053527,0.12,0.3,0.18,0.0814616474176652,2.20962877263106,0.0135654683700883,-0.00117404773591128,0.0103023364216654,0.0114763841575767,0.01019186344571,1.12603394057516,0.131450553816783,0.523629461053528,0.040696405110265,0.262901107633565,0.523629461053528,50,50,100,0,0,0,1,1,1,0,0,0
201,0,-0.011226297598492,0.0177180620892656,0.0289443596877576,0.0112704515600473,2.56816326600104,0.00586675677011239,0.22,0.36,0.14,0.0907524104363074,1.54265874952441,0.0614567977348018,0.00082045850380022,0.0142308692941148,0.0134104107903146,0.00993520933863924,1.34978643461088,0.0900970638003149,0.0176002703103372,0.122913595469604,0.122913595469604,0.122913595469604,50,50,100,1,0,0,1,1,1,0,0,1
202,0,0.00387338297578535,0.0173461620015268,0.0134727790257415,0.0123841115736635,1.0879084014709,0.139651937784693,0.2,0.38,0.18,0.0907524104363074,1.98341839224567,0.0236603571906882,0.00409300897897317,0.0163154639668964,0.0122224549879232,0.00940899862396924,1.29901761881299,0.0984929452247677,0.196985890449536,0.0709810715720645,0.196985890449536,0.196985890449536,50,50,100,0,0,0,1,1,1,0,0,0
203,0,-0.0125010335015456,0.015047361048368,0.0275483945499135,0.0134392766154757,2.04984206651353,0.0215254290371467,0.18,0.4,0.22,0.0907524104363074,2.42417803496693,0.0076715407924367,-0.00808792853287947,0.0183528406089868,0.0264407691418663,0.00956640011777784,2.7639204733586,0.00341159836446914,0.0215254290371467,0.0153430815848734,0.0102347950934074,0.0215254290371467,50,50,100,1,1,1,1,1,1,0,0,1
204,0,-0.00345100378862629,0.00297811263364616,0.00642911642227246,0.0105598891869659,0.608824231811818,0.272024827511471,0.14,0.38,0.24,0.0877268487978452,2.73576451552532,0.00311177724336409,-0.00455994854675987,0.0287418246332681,0.033301773180028,0.00876937654154639,3.79750749922246,0.000126745597347377,0.272024827511471,0.00622355448672818,0.000380236792042133,0.272024827511471,50,50,100,0,1,1,1,1,1,0,0,1
205,0,0.00628544604941854,0.0299694784918851,0.0236840324424666,0.0123701436619046,1.91461256148581,0.0292292510166703,0.2,0.42,0.22,0.0924986486387774,2.37841312535426,0.00869366674124172,0.000346229906459342,0.027177978242198,0.0268317483357387,0.00961273598458634,2.79127070365423,0.00315587835925601,0.0292292510166703,0.0173873334824835,0.00946763507776805,0.0292292510166703,50,50,100,0,1,1,1,1,1,0,0,1
206,0,0.0128082083116765,0.00485325420301938,-0.00795495410865711,0.0129895713331937,-0.612410825931488,0.729157803176555,0.26,0.4,0.14,0.09404254356407,1.4886879352069,0.0682847817372672,0.00523975336239001,0.0134152427405306,0.00817548937814057,0.00885491562025814,0.923271291195232,0.179066739222292,0.729157803176555,0.204854345211802,0.358133478444584,0.729157803176555,50,50,100,0,0,0,1,1,1,0,0,0
207,0,-0.00113046541675,0.000806313522548029,0.00193677893929803,0.0107565425985917,0.180055898216924,0.42874024000108,0.3,0.46,0.16,0.0970772887960928,1.64817128686066,0.0496587635690655,0.00942431899718448,0.0160420772469464,0.00661775824976193,0.00984231884691416,0.672377958151273,0.251462671549938,0.502925343099876,0.148976290707197,0.502925343099876,0.502925343099876,50,50,100,0,0,0,1,1,1,0,0,0
208,0,-0.000710089385269391,0.0175137852975883,0.0182238746828577,0.0118736371873524,1.53481821916114,0.0640253701886147,0.18,0.34,0.16,0.0877268487978452,1.82384301035021,0.0340879047226217,-0.00434690522507094,0.00846261722597607,0.012809522451047,0.00978709115252006,1.30881814130736,0.0968284231579177,0.128050740377229,0.102263714167865,0.128050740377229,0.128050740377229,50,50,100,0,0,0,1,1,1,0,0,0
209,0,0.00763645911665596,0.0161792262263062,0.00854276710965027,0.012365362249315,0.690862664385226,0.245642512081075,0.18,0.36,0.18,0.0887918915216925,2.02721213519846,0.0213203613200479,-0.00445437879241184,0.0236472015796636,0.0281015803720755,0.00903314514275848,3.11094086588472,0.00122151031642437,0.245642512081075,0.0426407226400958,0.00366453094927311,0.245642512081075,50,50,100,0,0,1,1,1,1,0,0,1
210,0,0.00590426246881462,0.0078115691505546,0.00190730668173998,0.0128613015305944,0.148298107870568,0.441206111086568,0.18,0.44,0.26,0.0924986486387774,2.81085187541867,0.00247052637450829,0.00590655183962868,0.0149074747623105,0.00900092292268183,0.00938435996118664,0.959140842839502,0.169924089262653,0.441206111086569,0.00741157912352487,0.339848178525306,0.441206111086569,50,50,100,0,1,0,1,1,1,0,0,1
211,0,-0.0124953983840036,0.0126918485046979,0.0251872468887015,0.0122365869707546,2.05835556506882,0.0211049718918679,0.24,0.38,0.14,0.0924986486387774,1.51353562522544,0.0650718295128838,-0.00656272427139598,0.0138363428861174,0.0203990671575134,0.0089794914659377,2.27173968981362,0.0126442674410795,0.0422099437837358,0.0650718295128839,0.0379328023232385,0.0650718295128839,50,50,100,0,0,0,1,1,1,0,0,0
212,0,-0.00951760922795419,-0.00179331660097107,0.00772429262698312,0.0128221710832305,0.602416905596072,0.274144025786443,0.18,0.36,0.18,0.0887918915216925,2.02721213519846,0.0213203613200479,0.00115435326650163,0.0185335613289745,0.0173792080624729,0.0104477811396741,1.66343531034331,0.0497100890258684,0.274144025786443,0.0639610839601437,0.0994201780517369,0.274144025786443,50,50,100,0,0,0,1,1,1,0,0,0
213,0,0.00170433739381383,0.00604144722382596,0.00433710983001213,0.0109471089956617,0.396187690442371,0.346413935563739,0.16,0.44,0.28,0.0916515138991168,3.05505046330389,0.00112511328404297,0.00826144128734541,0.0161468529242916,0.00788541163694621,0.0100543559501234,0.784278145319631,0.217384269494238,0.434768538988477,0.0033753398521289,0.434768538988477,0.434768538988477,50,50,100,0,1,0,1,1,1,0,0,1
214,0,-0.00422026888144451,0.0129983505529908,0.0172186194344353,0.0115916050040631,1.48543876610701,0.0703187212971945,0.24,0.42,0.18,0.09404254356407,1.91402734526601,0.0278083309093121,0.00135590279220421,0.031163041847075,0.0298071390548708,0.0110410563649312,2.69966369789984,0.00408838290081992,0.0703187212971946,0.0556166618186243,0.0122651487024598,0.0703187212971946,50,50,100,0,0,1,1,1,1,0,0,1
215,0,0.00484500636911726,-0.000251442598576796,-0.00509644896769406,0.0136289616296457,-0.373942572162523,0.645372574101953,0.26,0.44,0.18,0.0953939201416946,1.88691270609945,0.0295860339129297,0.0112280007132696,0.0103677067929142,-0.000860293920355387,0.0093024823843067,-0.0924800375657474,0.536747279555043,1,0.0887581017387892,1,1,50,50,100,0,0,0,1,1,1,0,0,0
216,0,-0.010016645709855,0.00916161793380476,0.0191782636436597,0.0121315736131297,1.58085539891573,0.0585666880248363,0.16,0.36,0.2,0.0877268487978452,2.27980376293777,0.0113096648691653,-0.000731125525642577,0.0163457769314674,0.01707690245711,0.00915915076333989,1.86446351832764,0.0326247520697058,0.0652495041394117,0.0339289946074959,0.0652495041394117,0.0652495041394117,50,50,100,0,0,0,1,1,1,0,0,0
217,0,-0.00362327377246477,-0.00573738866133635,-0.00211411488887158,0.00923557885032463,-0.228909841292435,0.59029199355303,0.18,0.46,0.28,0.0932952303175248,3.00122523999391,0.00134447792257042,-0.0109684699051055,0.0104419722023029,0.0214104421074085,0.00818588256136063,2.61553252772902,0.0051584683069763,0.590291993553031,0.00403343376771126,0.0103169366139526,0.590291993553031,50,50,100,0,1,1,1,1,1,0,0,1
218,0,-0.0157870371924922,0.00554533910849931,0.0213323763009915,0.0125159117330715,1.70442048138001,0.0457355716613332,0.12,0.42,0.3,0.0887918915216925,3.37868689199743,0.000364164540955225,-0.00508539528420971,0.0113362926967327,0.0164216879809424,0.00891076569242303,1.84290425175314,0.0341828924969194,0.0683657849938389,0.00109249362286568,0.0683657849938389,0.0683657849938389,50,50,100,0,1,0,1,1,1,0,0,1
219,0,0.00679598302350876,0.012719031343265,0.00592304831975621,0.0124601241941846,0.475360295567569,0.3177940032423,0.22,0.36,0.14,0.0907524104363074,1.54265874952441,0.0614567977348018,-0.00125587889948642,0.00310450276880796,0.00436038166829437,0.00945762788093787,0.461043902676997,0.322894345652384,0.635588006484602,0.184370393204406,0.635588006484602,0.635588006484602,50,50,100,0,0,0,1,1,1,0,0,0
220,0,-0.00248274695331978,0.00690469252954356,0.00938743948286334,0.0119661263554698,0.784501116234015,0.217319180814237,0.26,0.5,0.24,0.0970772887960928,2.47225693029099,0.00671314914666343,-0.00218483646872986,0.0095837102827847,0.0117685467515146,0.00974928907716135,1.20711845329148,0.115146027864533,0.230292055729067,0.0201394474399903,0.230292055729067,0.230292055729067,50,50,100,0,1,0,1,1,1,0,0,1
221,0,-0.00635385776899555,0.00314984576421137,0.00950370353320692,0.012566746174397,0.756258095876033,0.225654297092778,0.18,0.32,0.14,0.0866025403784439,1.61658075373095,0.0529844045636011,-0.00807899383924073,0.00909274557848886,0.0171717394177296,0.00940790014201393,1.82524677755069,0.0355048721011841,0.225654297092778,0.106514616303553,0.106514616303553,0.225654297092778,50,50,100,0,0,0,1,1,1,0,0,0
222,0,0.00122889359430695,0.0138987783330364,0.0126698847387295,0.0115500409151061,1.0969558317459,0.137674424815462,0.22,0.46,0.24,0.0947417542586161,2.53320198552449,0.00565129015316101,0.00394833835885301,0.0138687857170925,0.00992044735823948,0.00916232110225057,1.08274390817876,0.140789501337766,0.275348849630924,0.0169538704594831,0.275348849630924,0.275348849630924,50,50,100,0,1,0,1,1,1,0,0,1
223,0,-0.00779394129653547,0.0186956094184804,0.0264895507150159,0.0137399413778648,1.92792312474425,0.0283797655693545,0.2,0.36,0.16,0.0897997772825746,1.7817416127495,0.0373956887934721,0.000192248845466196,0.012653087755727,0.0124608389102608,0.00896900291095418,1.38932265202433,0.0839416722430311,0.0851392967080636,0.0851392967080636,0.0851392967080636,0.0851392967080636,50,50,100,0,0,0,1,1,1,0,0,0
224,0,0.00424313326540381,0.0140714447204552,0.00982831145505137,0.0120842968761727,0.813312644977337,0.209005213996677,0.3,0.36,0.06,0.09404254356407,0.63800911508867,0.261733873292648,0.00710850522045901,0.0178131530735032,0.0107046478530442,0.00856063880843857,1.25044965598738,0.107056407940374,0.418010427993355,0.418010427993355,0.321169223821121,0.418010427993355,50,50,100,0,0,0,1,1,1,0,0,0
225,0,-0.00259136705300984,0.00978589176201853,0.0123772588150284,0.012548900676551,0.986322159530405,0.163201987116775,0.18,0.42,0.24,0.0916515138991168,2.61861468283191,0.0044143804764093,0.00278412284707281,0.0149625081921198,0.0121783853450469,0.00912734774133353,1.33427428100462,0.0926030668295242,0.185206133659049,0.0132431414292279,0.185206133659049,0.185206133659049,50,50,100,0,1,0,1,1,1,0,0,1
226,0,0.000322346814204377,0.0134707644954679,0.0131484176812635,0.0106547508215604,1.23404271967178,0.110069097272555,0.14,0.36,0.22,0.0866025403784439,2.54034118443435,0.00553721883807834,-0.000318046672742256,0.0132262959515644,0.0135443426243067,0.00892604381564279,1.51739593755639,0.0661930429216451,0.13238608584329,0.016611656514235,0.13238608584329,0.13238608584329,50,50,100,0,1,0,1,1,1,0,0,1
227,0,-0.00544411110576234,0.0200201511287163,0.0254642622344787,0.0128420746145617,1.98287761119255,0.0250901263578278,0.24,0.32,0.08,0.0897997772825746,0.890870806374748,0.186499241806743,0.00252887606125692,0.0225201580228972,0.0199912819616402,0.00971820804730807,2.05709549171236,0.0211667549765772,0.0635002649297316,0.186499241806744,0.0635002649297316,0.186499241806744,50,50,100,0,0,0,1,1,1,0,0,0
228,0,-0.00747880446861479,0.00820271142545983,0.0156815158940746,0.013060852004349,1.20065030128609,0.116390484365932,0.16,0.5,0.34,0.09404254356407,3.61538498550246,0.000149950801395127,-0.00139077416466633,0.0144460947010222,0.0158368688656885,0.00991923337435095,1.59658194015672,0.0567893339443047,0.116390484365932,0.000449852404185381,0.11357866788861,0.116390484365932,50,50,100,0,1,0,1,1,1,0,0,1
229,0,-0.00650197415120053,0.0174470661441774,0.0239490402953779,0.0125967440126322,1.90120877834474,0.0301062560497039,0.18,0.48,0.3,0.09404254356407,3.19004557544335,0.000711251793314438,-0.00623970589994592,0.012698583731272,0.0189382896312179,0.0101534292564905,1.86521116686875,0.0325718025167856,0.0602125120994078,0.00213375537994332,0.0602125120994078,0.0602125120994078,50,50,100,0,1,0,1,1,1,0,0,1
230,0,0.00967830376568032,0.00493194933057917,-0.00474635443510114,0.0126019621922703,-0.376636143061309,0.646370865016601,0.22,0.4,0.18,0.0924986486387774,1.94597437528985,0.0258289088868678,-0.0038816296652659,0.0105223823821249,0.0144040120473908,0.0100759504161915,1.42954376038257,0.0780140831232192,0.646370865016602,0.0774867266606036,0.156028166246439,0.646370865016602,50,50,100,0,0,0,1,1,1,0,0,0
231,0,-0.00607657837834713,0.00456259623459529,0.0106391746129424,0.011646423702716,0.913514301429832,0.181607061045333,0.26,0.44,0.18,0.0953939201416946,1.88691270609945,0.0295860339129297,-0.00409924460737632,0.0201209671496244,0.0242202117570008,0.00912533380681999,2.65417268778698,0.00463895981722784,0.181607061045333,0.0591720678258594,0.0139168794516835,0.181607061045333,50,50,100,0,0,1,1,1,1,0,0,1
232,0,-0.00347039604030606,0.0105157461105876,0.0139861421508936,0.0130626408105452,1.07069790509763,0.143467586870069,0.22,0.4,0.18,0.0924986486387774,1.94597437528985,0.0258289088868678,0.00104374311527355,0.0157543276147108,0.0147105844994373,0.00962840681267003,1.52783163254793,0.0648878115861394,0.143467586870069,0.0774867266606036,0.129775623172279,0.143467586870069,50,50,100,0,0,0,1,1,1,0,0,0
233,0,-0.00861364480222898,-0.00435319513322625,0.00426044966900273,0.0135281964951925,0.314931090076698,0.376741773224469,0.16,0.32,0.16,0.0854166260162505,1.87317162316339,0.0305223447529946,-0.00629982463918398,0.0107992489219463,0.0170990735611303,0.0098073436005649,1.74349694040957,0.0421914634874241,0.376741773224469,0.091567034258984,0.091567034258984,0.376741773224469,50,50,100,0,0,0,1,1,1,0,0,0
234,0,0.00213819583569943,0.0236857447814316,0.0215475489457321,0.0126658918906928,1.70122634329177,0.0460357074959796,0.16,0.38,0.22,0.0887918915216925,2.47770372079812,0.00661154485112425,0.00507000480528525,-0.0025742602533024,-0.00764426505858765,0.00946583306764513,-0.807563898915171,0.789351262490514,0.0920714149919594,0.0198346345533728,0.789351262490515,0.789351262490515,50,50,100,0,1,0,1,1,1,0,0,1
235,0,-0.00731906741754039,0.013713911371058,0.0210329787885983,0.0120047355873249,1.75205681421303,0.0414460276627677,0.16,0.48,0.32,0.0932952303175248,3.42997170285018,0.000301822099066706,0.00157291727389199,0.0210153974592861,0.0194424801853941,0.00900032050765736,2.16019864724292,0.0165978915074135,0.0414460276627678,0.00090546629720012,0.0331957830148271,0.0414460276627678,50,50,100,0,1,0,1,1,1,0,0,1
236,0,0.00116003920865014,-0.00679266717220104,-0.00795270638085117,0.0126058229427773,-0.630875621286414,0.735204788699784,0.22,0.32,0.1,0.0887918915216925,1.12622896399914,0.13003430835418,-3.6885670478599E-05,0.0177153987401172,0.0177522844105958,0.0102077198375566,1.73910380507124,0.0425782961687564,0.735204788699785,0.26006861670836,0.127734888506269,0.735204788699785,50,50,100,0,0,0,1,1,1,0,0,0
237,0,-0.00302490266730402,0.0151673817849624,0.0181922844522665,0.0125463429840708,1.4500069442836,0.0751247547106789,0.22,0.26,0.04,0.0854166260162505,0.468292905790847,0.319787570474344,0.0103947119308449,0.00756285665900825,-0.00283185527183662,0.00988918234512872,-0.286358889239367,0.612396125560432,0.225374264132037,0.639575140948688,0.639575140948688,0.639575140948688,50,50,100,0,0,0,1,1,1,0,0,0
238,0,-0.00947245907069065,0.0228513731959549,0.0323238322666456,0.0118786928802488,2.72116070282378,0.00384946060055258,0.14,0.56,0.42,0.0953939201416946,4.40279631423206,5.343224331877E-06,-0.00421056955103197,0.0213966227939916,0.0256071923450236,0.00889601569961498,2.87850125378397,0.00245287241851899,0.00490574483703799,1.6029672995632E-05,0.00490574483703799,0.00490574483703799,50,50,100,1,1,1,1,1,1,0,0,1
239,0,0.00278755794172802,0.0137133696283731,0.0109258116866451,0.0115766056596705,0.943783696866126,0.173800581594258,0.14,0.34,0.2,0.0854166260162505,2.34146452895423,0.00960412554850698,-0.00228274282020118,0.0228027616691833,0.0250855044893844,0.00931230646497518,2.69380143187237,0.00415583568013989,0.173800581594258,0.019208251097014,0.0124675070404197,0.173800581594258,50,50,100,0,1,1,1,1,1,0,0,1
240,0,0.00656136790645039,-0.000479973660155564,-0.00704134156660595,0.0101495955331921,-0.693755878604099,0.755261761826592,0.3,0.14,-0.16,0.0828492607088319,-1.93121819834107,0.973271962794689,-0.000572923552415888,-0.00557581441238054,-0.00500289085996466,0.0103005117759652,-0.485693426576938,0.685865650254078,1,1,1,1,50,50,100,0,0,0,1,1,1,0,0,0
241,0,-0.00221233247011091,0.0211176186050415,0.0233299510751524,0.010783517442544,2.16348248143127,0.0164676725417241,0.22,0.5,0.28,0.096,2.91666666666667,0.0017689682391111,0.00430413465254237,0.0162691060876088,0.0119649714350664,0.00908389104547596,1.31716368846424,0.0954276240538208,0.0329353450834482,0.00530690471733331,0.0954276240538209,0.0954276240538209,50,50,100,0,1,0,1,1,1,0,0,1
242,0,0.0100062396389544,0.00823792987508786,-0.00176830976386651,0.0129147367041248,-0.136921859452368,0.55431326919417,0.34,0.42,0.08,0.0970772887960928,0.824085643430329,0.204945448480806,-0.000558114566848904,0.013685040585828,0.0142431551526769,0.0103483306080531,1.37637225675732,0.0859215915804611,0.554313269194171,0.409890896961612,0.257764774741384,0.554313269194171,50,50,100,0,0,0,1,1,1,0,0,0
243,0,0.0133290571529093,0.0224544462841353,0.00912538913122601,0.01088217366163,0.838563086288697,0.201877627721459,0.28,0.44,0.16,0.096,1.66666666666667,0.0477903522728147,0.00555203556116803,0.0251396865178686,0.0195876509567006,0.00802585959189789,2.44056736009615,0.00822983280065726,0.201877627721459,0.0955807045456295,0.0246894984019718,0.201877627721459,50,50,100,0,0,1,1,1,1,0,0,1
244,0,-0.00287348353800853,0.00798062428317493,0.0108541078211835,0.0122581884275563,0.885457739969431,0.189038649029895,0.16,0.44,0.28,0.0916515138991168,3.05505046330389,0.00112511328404297,-0.0109999177962273,0.0055380824257983,0.0165380002220256,0.0103879477948924,1.5920372867254,0.0572984653090534,0.189038649029895,0.0033753398521289,0.114596930618107,0.189038649029895,50,50,100,0,1,0,1,1,1,0,0,1
245,0,0.00685535553253604,-0.00347569255776648,-0.0103310480903025,0.0117760634317373,-0.877292157110807,0.808763212817524,0.26,0.4,0.14,0.09404254356407,1.4886879352069,0.0682847817372672,0.00869433980738989,0.00706763703126161,-0.00162670277612829,0.00954906699750808,-0.170352012039793,0.567457746874188,1,0.204854345211802,1,1,50,50,100,0,0,0,1,1,1,0,0,0
